student_course_year_semester_week_intervention,student_course_year_semester_week,student_id,reason_id,intervention_id,intervention_current_status,intervention_assignee,week_date_beginning,date_closed,intervention_age,current_week
25761_1256144_2016_S1C_05_I31,25761_1256144_2016_S1C_05,25761,R25,I31,Closed,braydon mcintosh,"Monday, 28 March 2016","Tuesday, 12 April 2016",15,
25761_1256144_2016_S1C_05_I32,25761_1256144_2016_S1C_05,25761,R25,I32,Closed,jalen david,"Monday, 28 March 2016","Monday, 4 April 2016",7,
25761_1256144_2016_S1C_05_I33,25761_1256144_2016_S1C_05,25761,R25,I33,Closed,scott bass,"Monday, 28 March 2016","Friday, 29 April 2016",32,
25761_1256144_2016_S1C_05_I40,25761_1256144_2016_S1C_05,25761,R25,I40,Closed,braydon mcintosh,"Monday, 28 March 2016","Thursday, 31 March 2016",3,
25772_312546_2016_S1C_01_I31,25772_312546_2016_S1C_01,25772,R09,I31,Closed,august bates,"Monday, 29 February 2016","Friday, 11 March 2016",11,
25772_312546_2016_S1C_01_I33,25772_312546_2016_S1C_01,25772,R36,I33,Open,sabrina dawson,"Monday, 29 February 2016",,35,
25772_312546_2016_S1C_01_I40,25772_312546_2016_S1C_01,25772,R09,I40,Closed,scott bass,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
25772_312853_2016_S1C_01_I30,25772_312853_2016_S1C_01,25772,R09,I30,Closed,keyla randolph,"Monday, 29 February 2016","Friday, 25 March 2016",25,
25772_312853_2016_S1C_01_I32,25772_312853_2016_S1C_01,25772,R09,I32,Closed,soren shaffer,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
25779_774364_2016_S1C_01_I33,25779_774364_2016_S1C_01,25779,R36,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Sunday, 13 March 2016",13,
25779_774364_2016_S1C_01_I39,25779_774364_2016_S1C_01,25779,R22,I39,Closed,tony reynolds,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
2578_1079353_2016_S1C_01_I31,2578_1079353_2016_S1C_01,2578,R09,I31,Closed,frankie malone,"Monday, 29 February 2016","Friday, 25 March 2016",25,
2578_1079353_2016_S1C_01_I40,2578_1079353_2016_S1C_01,2578,R09,I40,Open,amiyah franks,"Monday, 29 February 2016",,35,
2578_379065_2016_S1C_01_I30,2578_379065_2016_S1C_01,2578,R25,I30,Closed,bennett herring,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
2578_379065_2016_S1C_01_I32,2578_379065_2016_S1C_01,2578,R25,I32,Open,zoey yates,"Monday, 29 February 2016",,35,
2578_379065_2016_S1C_01_I33,2578_379065_2016_S1C_01,2578,R25,I33,Closed,jasmine fischer,"Monday, 29 February 2016","Friday, 25 March 2016",25,
25785_15676_2016_S1C_01_I33,25785_15676_2016_S1C_01,25785,R01,I33,Closed,scott bass,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
25785_15676_2016_S1C_01_I39,25785_15676_2016_S1C_01,25785,R22,I39,Closed,audrina meyers,"Monday, 29 February 2016","Monday, 21 March 2016",21,
25790_114056_2016_S1C_02_I30,25790_114056_2016_S1C_02,25790,R25,I30,Closed,nathaly howe,"Monday, 7 March 2016","Monday, 14 March 2016",7,
25790_114056_2016_S1C_02_I31,25790_114056_2016_S1C_02,25790,R25,I31,Closed,kendall norris,"Monday, 7 March 2016","Saturday, 26 March 2016",19,
25790_114056_2016_S1C_02_I32,25790_114056_2016_S1C_02,25790,R25,I32,Closed,miguel joseph,"Monday, 7 March 2016","Sunday, 13 March 2016",6,
25790_114056_2016_S1C_02_I40,25790_114056_2016_S1C_02,25790,R25,I40,Closed,soren shaffer,"Monday, 7 March 2016","Tuesday, 12 April 2016",36,
25790_1312414_2016_S1C_01_I33,25790_1312414_2016_S1C_01,25790,R36,I33,Closed,ayanna christensen,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
25794_1312726_2016_S1C_01_I33,25794_1312726_2016_S1C_01,25794,R36,I33,Closed,wendy mathews,"Monday, 29 February 2016","Friday, 18 March 2016",18,
25794_379921_2016_S1C_01_I30,25794_379921_2016_S1C_01,25794,R09,I30,Closed,zoey yates,"Monday, 29 February 2016","Monday, 21 March 2016",21,
25794_379921_2016_S1C_01_I31,25794_379921_2016_S1C_01,25794,R09,I31,Closed,jayden sears,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
25794_379921_2016_S1C_01_I32,25794_379921_2016_S1C_01,25794,R09,I32,Closed,thalia mckee,"Monday, 29 February 2016","Sunday, 13 March 2016",13,
25794_379921_2016_S1C_01_I40,25794_379921_2016_S1C_01,25794,R09,I40,Closed,demarcus klein,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25800_1319284_2016_S1C_01_I33,25800_1319284_2016_S1C_01,25800,R02,I33,Closed,hallie matthews,"Monday, 29 February 2016","Tuesday, 22 March 2016",22,
25806_379726_2016_S1C_01_I33,25806_379726_2016_S1C_01,25806,R01,I33,Closed,jalen david,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
25806_379726_2016_S1C_01_I39,25806_379726_2016_S1C_01,25806,R22,I39,Closed,tony reynolds,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
2581_1071299_2016_S1C_01_I40,2581_1071299_2016_S1C_01,2581,R09,I40,Closed,joe flynn,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
2581_295143_2016_S1C_01_I30,2581_295143_2016_S1C_01,2581,R09,I30,Closed,zoe duran,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
2581_295143_2016_S1C_01_I31,2581_295143_2016_S1C_01,2581,R09,I31,Closed,wendy mathews,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
2581_295143_2016_S1C_01_I33,2581_295143_2016_S1C_01,2581,R36,I33,Closed,demarcus klein,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
2581_297135_2016_S1C_01_I32,2581_297135_2016_S1C_01,2581,R09,I32,Closed,demarcus klein,"Monday, 29 February 2016","Monday, 28 March 2016",28,
25813_761075_2016_S1C_01_I40,25813_761075_2016_S1C_01,25813,R09,I40,Closed,jasmine fischer,"Monday, 29 February 2016","Monday, 21 March 2016",21,
25813_761693_2016_S1C_01_I30,25813_761693_2016_S1C_01,25813,R09,I30,Open,damaris myers,"Monday, 29 February 2016",,35,
25813_761693_2016_S1C_01_I31,25813_761693_2016_S1C_01,25813,R09,I31,Closed,marc lopez,"Monday, 29 February 2016","Friday, 8 April 2016",39,
25813_761693_2016_S1C_01_I32,25813_761693_2016_S1C_01,25813,R09,I32,Closed,joe flynn,"Monday, 29 February 2016","Monday, 28 March 2016",28,
25813_763443_2016_S1C_01_I33,25813_763443_2016_S1C_01,25813,R01,I33,Closed,amiya richmond,"Monday, 29 February 2016","Friday, 11 March 2016",11,
25816_379065_2016_S1C_01_I30,25816_379065_2016_S1C_01,25816,R25,I30,Closed,zoey yates,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
25816_379065_2016_S1C_01_I31,25816_379065_2016_S1C_01,25816,R25,I31,Closed,demarcus klein,"Monday, 29 February 2016","Friday, 4 March 2016",4,
25816_379065_2016_S1C_01_I32,25816_379065_2016_S1C_01,25816,R25,I32,Open,valeria ayers,"Monday, 29 February 2016",,35,
25816_379065_2016_S1C_01_I33,25816_379065_2016_S1C_01,25816,R25,I33,Closed,scott bass,"Monday, 29 February 2016","Friday, 18 March 2016",18,
25816_379065_2016_S1C_01_I40,25816_379065_2016_S1C_01,25816,R25,I40,Open,zoe duran,"Monday, 29 February 2016",,35,
25832_1275124_2016_S1C_01_I39,25832_1275124_2016_S1C_01,25832,R22,I39,Closed,arianna emerson,"Monday, 29 February 2016","Friday, 1 April 2016",32,
25832_1455783_2016_S1C_01_I30,25832_1455783_2016_S1C_01,25832,R09,I30,Open,valeria ayers,"Monday, 29 February 2016",,35,
25832_1455783_2016_S1C_01_I31,25832_1455783_2016_S1C_01,25832,R09,I31,Closed,annabella golden,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25832_1455783_2016_S1C_01_I32,25832_1455783_2016_S1C_01,25832,R09,I32,Closed,natalie dale,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
25832_1455783_2016_S1C_01_I33,25832_1455783_2016_S1C_01,25832,R01,I33,Open,amiya richmond,"Monday, 29 February 2016",,35,
25832_1455783_2016_S1C_01_I40,25832_1455783_2016_S1C_01,25832,R09,I40,Open,catherine hunt,"Monday, 29 February 2016",,35,
25835_97518_2016_S1C_01_I30,25835_97518_2016_S1C_01,25835,R09,I30,Closed,frankie malone,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
25835_97518_2016_S1C_01_I31,25835_97518_2016_S1C_01,25835,R09,I31,Closed,jalen david,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
25835_97518_2016_S1C_01_I32,25835_97518_2016_S1C_01,25835,R09,I32,Closed,scott bass,"Monday, 29 February 2016","Tuesday, 29 March 2016",29,
25835_97518_2016_S1C_01_I33,25835_97518_2016_S1C_01,25835,R01,I33,Closed,frankie malone,"Monday, 29 February 2016","Monday, 21 March 2016",21,
25835_97518_2016_S1C_01_I40,25835_97518_2016_S1C_01,25835,R09,I40,Closed,damaris myers,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25839_1079353_2016_S1C_01_I33,25839_1079353_2016_S1C_01,25839,R36,I33,Closed,tony reynolds,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
25839_225826_2016_S1C_01_I40,25839_225826_2016_S1C_01,25839,R09,I40,Closed,dustin christian,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25839_831665_2016_S1C_01_I30,25839_831665_2016_S1C_01,25839,R09,I30,Open,zoe duran,"Monday, 29 February 2016",,35,
25839_831665_2016_S1C_01_I31,25839_831665_2016_S1C_01,25839,R09,I31,Open,bennett herring,"Monday, 29 February 2016",,35,
25839_831665_2016_S1C_01_I32,25839_831665_2016_S1C_01,25839,R09,I32,Closed,joe flynn,"Monday, 29 February 2016","Friday, 11 March 2016",11,
25854_835470_2016_S1C_01_I30,25854_835470_2016_S1C_01,25854,R09,I30,Closed,kaden talley,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
25854_835470_2016_S1C_01_I31,25854_835470_2016_S1C_01,25854,R09,I31,Closed,amiya richmond,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
25854_835470_2016_S1C_01_I32,25854_835470_2016_S1C_01,25854,R09,I32,Open,miguel joseph,"Monday, 29 February 2016",,35,
25854_835470_2016_S1C_01_I33,25854_835470_2016_S1C_01,25854,R36,I33,Closed,jayden sears,"Monday, 29 February 2016","Friday, 25 March 2016",25,
25854_835470_2016_S1C_01_I40,25854_835470_2016_S1C_01,25854,R09,I40,Closed,zoe duran,"Monday, 29 February 2016","Friday, 11 March 2016",11,
25864_533187_2016_S1C_01_I33,25864_533187_2016_S1C_01,25864,R01,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
25864_533187_2016_S1C_01_I39,25864_533187_2016_S1C_01,25864,R22,I39,Open,jalen david,"Monday, 29 February 2016",,35,
25865_541197_2016_S1C_02_I33,25865_541197_2016_S1C_02,25865,R36,I33,Closed,tony reynolds,"Monday, 7 March 2016","Sunday, 13 March 2016",6,
25865_541197_2016_S1C_02_I39,25865_541197_2016_S1C_02,25865,R22,I39,Closed,anahi simpson,"Monday, 7 March 2016","Thursday, 7 April 2016",31,
25878_321068_2016_S1C_01_I33,25878_321068_2016_S1C_01,25878,R36,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Monday, 7 March 2016",7,
2589_1054985_2016_S1C_01_I33,2589_1054985_2016_S1C_01,2589,R36,I33,Open,frankie malone,"Monday, 29 February 2016",,35,
2589_1054985_2016_S1C_01_I39,2589_1054985_2016_S1C_01,2589,R22,I39,Closed,naomi ochoa,"Monday, 29 February 2016","Tuesday, 22 March 2016",22,
25890_321068_2016_S1C_01_I33,25890_321068_2016_S1C_01,25890,R36,I33,Closed,brennen payne,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25890_321068_2016_S1C_01_I39,25890_321068_2016_S1C_01,25890,R22,I39,Closed,hallie matthews,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25900_1311663_2016_S1C_01_I30,25900_1311663_2016_S1C_01,25900,R09,I30,Closed,miguel joseph,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
25900_1311663_2016_S1C_01_I31,25900_1311663_2016_S1C_01,25900,R09,I31,Open,ronan cooper,"Monday, 29 February 2016",,35,
25900_1311663_2016_S1C_01_I32,25900_1311663_2016_S1C_01,25900,R09,I32,Closed,august bates,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25900_1311663_2016_S1C_01_I33,25900_1311663_2016_S1C_01,25900,R01,I33,Closed,wendy mathews,"Monday, 29 February 2016","Monday, 7 March 2016",7,
25900_1311663_2016_S1C_01_I40,25900_1311663_2016_S1C_01,25900,R09,I40,Closed,zoe duran,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
25900_861388_2016_S1C_06_I39,25900_861388_2016_S1C_06,25900,R22,I39,Closed,ronan cooper,"Monday, 4 April 2016","Monday, 2 May 2016",28,X
25907_1041848_2016_S1C_01_I33,25907_1041848_2016_S1C_01,25907,R36,I33,Closed,anahi simpson,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
25907_1041848_2016_S1C_01_I39,25907_1041848_2016_S1C_01,25907,R22,I39,Closed,amiya richmond,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25911_1079812_2016_S1C_01_I33,25911_1079812_2016_S1C_01,25911,R01,I33,Closed,memphis blake,"Monday, 29 February 2016","Monday, 7 March 2016",7,
25911_1079812_2016_S1C_01_I39,25911_1079812_2016_S1C_01,25911,R22,I39,Closed,scott bass,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25916_1443009_2016_S1C_03_I33,25916_1443009_2016_S1C_03,25916,R36,I33,Closed,kaden talley,"Monday, 14 March 2016","Monday, 28 March 2016",14,
25916_1443009_2016_S1C_03_I39,25916_1443009_2016_S1C_03,25916,R22,I39,Open,soren shaffer,"Monday, 14 March 2016",,21,
25918_321068_2016_S1C_05_I30,25918_321068_2016_S1C_05,25918,R25,I30,Open,wendy mathews,"Monday, 28 March 2016",,7,
25918_321068_2016_S1C_05_I31,25918_321068_2016_S1C_05,25918,R25,I31,Closed,keyla randolph,"Monday, 28 March 2016","Monday, 18 April 2016",21,
25918_321068_2016_S1C_05_I32,25918_321068_2016_S1C_05,25918,R25,I32,Closed,hallie matthews,"Monday, 28 March 2016","Wednesday, 6 April 2016",9,
25918_321068_2016_S1C_05_I40,25918_321068_2016_S1C_05,25918,R25,I40,Open,ronan cooper,"Monday, 28 March 2016",,7,
25918_324706_2016_S1C_01_I33,25918_324706_2016_S1C_01,25918,R36,I33,Closed,elyse reyes,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25920_831665_2016_S1C_01_I33,25920_831665_2016_S1C_01,25920,R36,I33,Open,soren shaffer,"Monday, 29 February 2016",,35,
25922_512263_2016_S1C_01_I33,25922_512263_2016_S1C_01,25922,R36,I33,Closed,skyla ballard,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
25926_1071299_2016_S1C_01_I30,25926_1071299_2016_S1C_01,25926,R09,I30,Closed,chris lyons,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25926_1071299_2016_S1C_01_I31,25926_1071299_2016_S1C_01,25926,R09,I31,Closed,demarcus klein,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25926_1071299_2016_S1C_01_I32,25926_1071299_2016_S1C_01,25926,R09,I32,Closed,ronan cooper,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
25926_1071299_2016_S1C_01_I33,25926_1071299_2016_S1C_01,25926,R36,I33,Closed,demarcus klein,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
25926_1312726_2016_S1C_01_I40,25926_1312726_2016_S1C_01,25926,R09,I40,Closed,demarcus klein,"Monday, 29 February 2016","Friday, 18 March 2016",18,
25944_321068_2016_S1C_01_I33,25944_321068_2016_S1C_01,25944,R36,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Tuesday, 29 March 2016",29,
25957_1071299_2016_S1C_01_I30,25957_1071299_2016_S1C_01,25957,R09,I30,Closed,nathaly howe,"Monday, 29 February 2016","Monday, 7 March 2016",7,
25957_1071299_2016_S1C_01_I31,25957_1071299_2016_S1C_01,25957,R09,I31,Closed,wendy mathews,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
25957_1071299_2016_S1C_01_I32,25957_1071299_2016_S1C_01,25957,R09,I32,Closed,catherine hunt,"Monday, 29 February 2016","Monday, 4 April 2016",35,
25957_1071299_2016_S1C_01_I33,25957_1071299_2016_S1C_01,25957,R36,I33,Closed,jalen david,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
25957_1071299_2016_S1C_01_I40,25957_1071299_2016_S1C_01,25957,R09,I40,Closed,kendall norris,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
2596_774711_2016_S1C_01_I33,2596_774711_2016_S1C_01,2596,R01,I33,Closed,wendy mathews,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
25967_1312726_2016_S1C_01_I30,25967_1312726_2016_S1C_01,25967,R09,I30,Closed,anahi simpson,"Monday, 29 February 2016","Friday, 25 March 2016",25,
25967_1312726_2016_S1C_01_I31,25967_1312726_2016_S1C_01,25967,R09,I31,Open,jayden sears,"Monday, 29 February 2016",,35,
25967_1312726_2016_S1C_01_I32,25967_1312726_2016_S1C_01,25967,R09,I32,Open,naomi ochoa,"Monday, 29 February 2016",,35,
25967_1312726_2016_S1C_01_I33,25967_1312726_2016_S1C_01,25967,R36,I33,Closed,natalie dale,"Monday, 29 February 2016","Saturday, 19 March 2016",19,
25967_1312726_2016_S1C_01_I40,25967_1312726_2016_S1C_01,25967,R09,I40,Closed,keyla randolph,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
25974_1079353_2016_S1C_01_I33,25974_1079353_2016_S1C_01,25974,R23,I33,Closed,kaden talley,"Monday, 29 February 2016","Friday, 1 April 2016",32,
25983_721014_2016_S1C_01_I33,25983_721014_2016_S1C_01,25983,R05,I33,Closed,dustin christian,"Monday, 29 February 2016","Monday, 28 March 2016",28,
25986_15676_2016_S1C_01_I33,25986_15676_2016_S1C_01,25986,R36,I33,Closed,frankie malone,"Monday, 29 February 2016","Monday, 4 April 2016",35,
25998_1455783_2016_S1C_01_I30,25998_1455783_2016_S1C_01,25998,R09,I30,Closed,demarcus klein,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
25998_1455783_2016_S1C_01_I31,25998_1455783_2016_S1C_01,25998,R09,I31,Closed,zoe duran,"Monday, 29 February 2016","Monday, 7 March 2016",7,
25998_1455783_2016_S1C_01_I32,25998_1455783_2016_S1C_01,25998,R09,I32,Closed,skyla ballard,"Monday, 29 February 2016","Monday, 4 April 2016",35,
25998_1455783_2016_S1C_01_I40,25998_1455783_2016_S1C_01,25998,R09,I40,Open,natalie dale,"Monday, 29 February 2016",,35,
25998_504766_2016_S1C_01_I33,25998_504766_2016_S1C_01,25998,R36,I33,Closed,nathaly howe,"Monday, 29 February 2016","Monday, 21 March 2016",21,
25998_504766_2016_S1C_01_I39,25998_504766_2016_S1C_01,25998,R22,I39,Closed,nathaly howe,"Monday, 29 February 2016","Friday, 18 March 2016",18,
26001_1312726_2016_S1C_01_I30,26001_1312726_2016_S1C_01,26001,R09,I30,Closed,soren shaffer,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
26001_1312726_2016_S1C_01_I31,26001_1312726_2016_S1C_01,26001,R09,I31,Closed,rivka tucker,"Monday, 29 February 2016","Friday, 4 March 2016",4,
26001_1312726_2016_S1C_01_I32,26001_1312726_2016_S1C_01,26001,R09,I32,Closed,bennett herring,"Monday, 29 February 2016","Friday, 1 April 2016",32,
26001_1312726_2016_S1C_01_I40,26001_1312726_2016_S1C_01,26001,R09,I40,Closed,kendall norris,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
26001_507639_2016_S1C_01_I33,26001_507639_2016_S1C_01,26001,R36,I33,Closed,memphis blake,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
26002_419070_2016_S1C_01_I33,26002_419070_2016_S1C_01,26002,R23,I33,Closed,joe flynn,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
26004_1071299_2016_S1C_01_I30,26004_1071299_2016_S1C_01,26004,R09,I30,Closed,anastasia crawford,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
26004_1071299_2016_S1C_01_I31,26004_1071299_2016_S1C_01,26004,R09,I31,Closed,zoe duran,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
26004_1071299_2016_S1C_01_I32,26004_1071299_2016_S1C_01,26004,R09,I32,Closed,miguel joseph,"Monday, 29 February 2016","Monday, 28 March 2016",28,
26004_1071299_2016_S1C_01_I33,26004_1071299_2016_S1C_01,26004,R36,I33,Closed,tony reynolds,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
26004_1071299_2016_S1C_01_I40,26004_1071299_2016_S1C_01,26004,R09,I40,Closed,amiyah franks,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
26007_1075329_2016_S1C_01_I30,26007_1075329_2016_S1C_01,26007,R09,I30,Closed,joe flynn,"Monday, 29 February 2016","Friday, 8 April 2016",39,
26007_1075329_2016_S1C_01_I31,26007_1075329_2016_S1C_01,26007,R09,I31,Closed,damaris myers,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
26007_1075329_2016_S1C_01_I32,26007_1075329_2016_S1C_01,26007,R09,I32,Closed,dustin christian,"Monday, 29 February 2016","Wednesday, 6 April 2016",37,
26007_1075329_2016_S1C_01_I33,26007_1075329_2016_S1C_01,26007,R36,I33,Open,soren shaffer,"Monday, 29 February 2016",,35,
26007_1075329_2016_S1C_01_I40,26007_1075329_2016_S1C_01,26007,R09,I40,Closed,rivka tucker,"Monday, 29 February 2016","Monday, 29 February 2016",0,
26008_702065_2016_S1C_01_I33,26008_702065_2016_S1C_01,26008,R01,I33,Closed,damaris myers,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
2601_704803_2016_S1C_01_I33,2601_704803_2016_S1C_01,2601,R01,I33,Open,zoe duran,"Monday, 29 February 2016",,35,
2601_704803_2016_S1C_01_I39,2601_704803_2016_S1C_01,2601,R22,I39,Closed,keyla randolph,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
26010_13202_2016_S1C_01_I33,26010_13202_2016_S1C_01,26010,R36,I33,Closed,catherine hunt,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
26010_13202_2016_S1C_01_I39,26010_13202_2016_S1C_01,26010,R22,I39,Closed,braydon mcintosh,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
26026_1487450_2016_S1C_01_I33,26026_1487450_2016_S1C_01,26026,R01,I33,Closed,ronan cooper,"Monday, 29 February 2016","Tuesday, 5 April 2016",36,
26029_1079353_2016_S1C_01_I30,26029_1079353_2016_S1C_01,26029,R09,I30,Closed,soren shaffer,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
26029_1079353_2016_S1C_01_I31,26029_1079353_2016_S1C_01,26029,R09,I31,Closed,frankie malone,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
26029_1079353_2016_S1C_01_I32,26029_1079353_2016_S1C_01,26029,R09,I32,Closed,kaden talley,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
